4.999870587744506167e+01
4.999564517599603164e+01
4.999147429797920950e+01
4.998651007359747922e+01
4.998071632219979676e+01
4.997458730614969369e+01
4.996766992190255507e+01
4.996043393528361065e+01
4.995270749136752642e+01
4.994460469877944320e+01
4.993613581527207401e+01
4.992713648830812190e+01
4.991805123687380785e+01
4.990738045992330996e+01
4.989654957147126879e+01
4.988472568141655472e+01
4.987207118736166223e+01
4.985985633633244163e+01
4.984591333334814323e+01
4.983185551152821802e+01
4.981744194993910924e+01
4.980152443018476305e+01
4.978547361578665686e+01
4.976840255936941304e+01
4.975155424258593229e+01
4.973324185263097519e+01
4.971536221133152367e+01
4.969679074273988562e+01
4.967732774912740723e+01
4.965626355181903762e+01
4.963491502104024988e+01
4.961387763879557156e+01
4.959209219980847649e+01
4.956909830343867895e+01
4.954460617819547252e+01
4.951920901494675320e+01
4.949291705487829063e+01
4.946589576175335878e+01
4.943993277925628860e+01
4.941417036237913862e+01
4.938658623024528538e+01
4.935815371637983873e+01
4.932784303947845927e+01
4.929705080065568268e+01
4.926630085006237181e+01
4.923559361312942428e+01
4.920387367217425378e+01
4.917145973880901266e+01
4.913929733696781454e+01
4.910644898147784687e+01
4.907139340452943799e+01
4.903629758358302837e+01
4.900029321397814641e+01
4.896202575426463710e+01
4.892520199875995246e+01
4.888694726532693124e+01
4.884856020533917587e+01
4.880745274807912182e+01
4.876716693753891008e+01
4.872525141341979094e+01
4.868295543237103118e+01
4.864054650090309906e+01
4.859840295801328836e+01
4.855549032474851145e+01
4.850995708928846284e+01
4.846576698163556074e+01
4.842106898897277034e+01
4.837541858312449961e+01
4.832950724753261085e+01
4.828265602648978927e+01
4.823532482020272738e+01
4.818398043053458935e+01
4.813392937373387781e+01
4.808574106393352565e+01
4.803646263825422125e+01
4.798249233182701090e+01
4.792854660958921187e+01
4.787588042425297630e+01
4.781980490407125473e+01
4.776663473324133236e+01
4.771139468769196412e+01
4.765655287235832560e+01
4.759980049295148063e+01
4.754021560141583791e+01
4.748408219639549799e+01
4.742613591769020331e+01
4.736813506032230237e+01
4.731141301417497402e+01
4.725178864937752365e+01
4.718831773835837851e+01
4.712927833715899339e+01
4.706966992639929259e+01
4.700451810939219399e+01
4.694317404847926412e+01
4.688229124646350954e+01
4.681847350136388997e+01
4.675021236215184217e+01
4.668146098586352366e+01
4.661356987417774178e+01
4.654802541175357788e+01
4.648257056171808443e+01
